SalesID,Category,ProductID,Product,Qty, UnitPrice ,Time,Store,Location
1620000000012326,소주,0123010100002,참이슬,2," 1,600 ",2022-02-11 07:11:53 PM,역삼점,서울 강남구
1620000000012329,맥주,0123020100007,칭따오,1," 1,840 ",2022-02-11 08:28:06 PM,판교점,경기 성남시
1620000000012329,막걸리,0123020300002,장수,2," 1,840 ",2022-02-11 08:28:06 PM,판교점,경기 성남시
1620000000012329,맥주,0123020100006,기네스,1," 1,840 ",2022-02-11 08:28:06 PM,판교점,경기 성남시
1620000000012332,맥주,0123020100007,칭따오,1," 2,300 ",2022-02-11 11:23:26 PM,역삼점,서울 강남구
1620000000012335,맥주,0123020100002,테라,1," 2,500 ",2022-02-12 12:23:04 AM,신림점,서울 관악구
1620000000012338,맥주,0123020100014,OB라거,2," 1,800 ",2022-02-12 05:22:01 AM,판교점,경기 성남시
1620000000012341,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-12 01:52:35 PM,판교점,경기 성남시
1620000000012341,맥주,0123020100002,테라,1," 1,840 ",2022-02-12 01:52:35 PM,판교점,경기 성남시
1620000000012341,막걸리,0123020300002,장수,1," 1,840 ",2022-02-12 01:52:35 PM,판교점,경기 성남시
1620000000012341,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-12 01:52:35 PM,판교점,경기 성남시
1620000000012344,맥주,0123020100003,카스,1," 2,700 ",2022-02-12 04:20:22 PM,수원점,경기 수원시
1620000000012350,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-12 06:51:29 PM,판교점,경기 성남시
1620000000012353,맥주,0123020100002,테라,1," 2,000 ",2022-02-12 10:57:51 PM,역삼점,서울 강남구
1620000000012356,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-12 11:55:30 PM,판교점,경기 성남시
1620000000012356,막걸리,0123020300003,국순당,1," 1,840 ",2022-02-12 11:55:30 PM,판교점,경기 성남시
1620000000012356,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-12 11:55:30 PM,판교점,경기 성남시
1620000000012364,소주,0123010100001,처음처럼,2," 1,400 ",2022-02-13 12:17:36 PM,신림점,서울 관악구
1620000000012373,맥주,0123020100007,칭따오,1," 1,500 ",2022-02-13 12:24:48 PM,신림점,서울 관악구
1620000000012377,소주,0123010100002,참이슬,3, 600 ,2022-02-13 12:30:14 PM,신림점,서울 관악구
1620000000012380,소주,0123010100001,처음처럼,1," 1,400 ",2022-02-13 12:38:04 PM,신림점,서울 관악구
1620000000012383,맥주,0123020100007,칭따오,1," 1,500 ",2022-02-13 12:39:30 PM,신림점,서울 관악구
1620000000012395,맥주,0123020100014,OB라거,1," 1,800 ",2022-02-13 12:46:22 PM,신림점,서울 관악구
1620000000012395,소주,0123010100001,처음처럼,3," 1,400 ",2022-02-13 12:46:22 PM,신림점,서울 관악구
1620000000012404,맥주,0123020100004,클라우드,2," 1,600 ",2022-02-13 05:21:25 PM,수원점,경기 수원시
1620000000012410,소주,0123010100003,진로,1," 1,800 ",2022-02-13 10:05:32 PM,수원점,경기 수원시
1620000000012413,맥주,0123020100002,테라,3," 1,600 ",2022-02-13 10:06:46 PM,수원점,경기 수원시
1620000000012419,소주,0123010100001,처음처럼,1," 8,000 ",2022-02-14 03:15:06 PM,판교점,경기 성남시
1620000000012422,맥주,0123020100004,클라우드,3," 1,600 ",2022-02-14 03:16:24 PM,판교점,경기 성남시
1620000000012422,맥주,0123020100003,카스,1," 1,600 ",2022-02-14 03:16:24 PM,판교점,경기 성남시
1620000000012422,소주,0123010100003,진로,1," 1,280 ",2022-02-14 03:16:24 PM,판교점,경기 성남시
1620000000012427,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-14 03:19:07 PM,판교점,경기 성남시
1620000000012427,막걸리,0123020300003,국순당,2," 1,840 ",2022-02-14 03:19:07 PM,판교점,경기 성남시
1620000000012427,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-14 03:19:07 PM,판교점,경기 성남시
1620000000012434,맥주,0123020100007,칭따오,1," 1,840 ",2022-02-14 05:46:35 PM,판교점,경기 성남시
1620000000012434,막걸리,0123020300002,장수,1," 1,840 ",2022-02-14 05:46:35 PM,판교점,경기 성남시
1620000000012434,맥주,0123020100006,기네스,1," 1,840 ",2022-02-14 05:46:35 PM,판교점,경기 성남시
1620000000012434,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-14 05:46:35 PM,판교점,경기 성남시
1620000000012437,소주,0123010100003,진로,1," 11,200 ",2022-02-14 07:14:32 PM,판교점,경기 성남시
1620000000012437,막걸리,0123020300003,국순당,1," 6,400 ",2022-02-14 07:14:32 PM,판교점,경기 성남시
1620000000012458,맥주,0123020100007,칭따오,3," 2,300 ",2022-02-14 08:34:04 PM,역삼점,서울 강남구
1620000000012458,맥주,0123020100008,제주 에일,1," 2,300 ",2022-02-14 08:34:04 PM,역삼점,서울 강남구
1620000000012461,소주,0123010100003,진로,2," 1,280 ",2022-02-14 09:52:05 PM,판교점,경기 성남시
1620000000012542,막걸리,0123020300001,지평생,1," 1,840 ",2022-02-15 04:20:08 AM,판교점,경기 성남시
1620000000012542,맥주,0123020100006,기네스,1," 1,840 ",2022-02-15 04:20:08 AM,판교점,경기 성남시
1620000000012689,소주,0123010100002,참이슬,1," 15,200 ",2022-02-15 02:30:13 PM,판교점,경기 성남시
1620000000012689,소주,0123010100001,처음처럼,1," 5,440 ",2022-02-15 02:30:13 PM,판교점,경기 성남시
1620000000012698,맥주,0123020100008,제주 에일,1," 4,500 ",2022-02-15 04:19:14 PM,판교점,경기 성남시
1620000000012707,맥주,0123020100003,카스,2," 8,000 ",2022-02-15 08:56:47 PM,판교점,경기 성남시
1620000000012710,맥주,0123020100005,1664 블랑,3," 1,840 ",2022-02-15 10:29:17 PM,판교점,경기 성남시
1620000000012716,맥주,0123020100002,테라,2," 1,600 ",2022-02-16 01:32:31 AM,수원점,경기 수원시
1620000000012716,맥주,0123020100004,클라우드,2," 1,600 ",2022-02-16 01:32:31 AM,수원점,경기 수원시
1620000000012719,맥주,0123020100008,제주 에일,1," 4,500 ",2022-02-16 10:59:27 AM,판교점,경기 성남시
1620000000012725,맥주,0123020100006,기네스,2," 1,500 ",2022-02-16 11:13:35 AM,판교점,경기 성남시
1620000000012725,맥주,0123020100005,1664 블랑,1," 1,800 ",2022-02-16 11:13:35 AM,판교점,경기 성남시
1620000000012728,소주,0123020200012,청하,1," 8,000 ",2022-02-16 05:20:38 PM,판교점,경기 성남시
1620000000012731,소주,0123010100003,진로,4," 1,800 ",2022-02-16 05:33:25 PM,수원점,경기 수원시
1620000000012734,맥주,0123020100017,필라이트,2," 1,280 ",2022-02-16 05:34:17 PM,수원점,경기 수원시
1620000000012773,맥주,0123020100006,기네스,1," 1,500 ",2022-02-16 06:03:49 PM,판교점,경기 성남시
1620000000012854,소주,0123010100003,진로,1," 11,200 ",2022-02-16 06:21:00 PM,판교점,경기 성남시
1620000000012872,소주,0123010100001,처음처럼,1," 1,800 ",2022-02-16 06:33:08 PM,수원점,경기 수원시
1620000000012875,맥주,0123020100003,카스,1," 8,000 ",2022-02-16 09:03:05 PM,판교점,경기 성남시
1620000000012878,소주,0123010100003,진로,2," 1,600 ",2022-02-16 10:13:48 PM,역삼점,서울 강남구
1620000000012881,맥주,0123020100002,테라,4," 1,600 ",2022-02-17 01:01:49 AM,판교점,경기 성남시
1620000000012884,맥주,0123020100017,필라이트,1," 1,700 ",2022-02-17 11:24:03 AM,판교점,경기 성남시
1620000000012884,맥주,0123020100002,테라,1," 3,000 ",2022-02-17 11:24:03 AM,판교점,경기 성남시
1620000000012884,소주,0123010100003,진로,1," 1,800 ",2022-02-17 11:24:03 AM,판교점,경기 성남시
1620000000012884,막걸리,0123020300002,장수,1," 1,600 ",2022-02-17 11:24:03 AM,판교점,경기 성남시
1620000000012887,맥주,0123020100016,하이트,1," 2,300 ",2022-02-17 11:33:42 AM,판교점,경기 성남시
1620000000012887,맥주,0123020100004,클라우드,1," 2,300 ",2022-02-17 11:33:42 AM,판교점,경기 성남시
1620000000012887,소주,0123010100002,참이슬,1," 1,500 ",2022-02-17 11:33:42 AM,판교점,경기 성남시
1620000000013002,맥주,0123020100019,호가든,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100007,칭따오,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100002,테라,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,막걸리,0123020300002,장수,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100020,버드와이저,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,막걸리,0123020300003,국순당,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,막걸리,0123020300001,지평생,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100006,기네스,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013002,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-17 04:50:42 PM,판교점,경기 성남시
1620000000013014,맥주,0123020100020,버드와이저,8," 1,840 ",2022-02-17 07:35:53 PM,판교점,경기 성남시
1620000000013017,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-17 08:51:36 PM,판교점,경기 성남시
1620000000013017,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-17 08:51:36 PM,판교점,경기 성남시
1620000000013017,막걸리,0123020300002,장수,1," 1,840 ",2022-02-17 08:51:36 PM,판교점,경기 성남시
1620000000013017,맥주,0123020100006,기네스,1," 1,840 ",2022-02-17 08:51:36 PM,판교점,경기 성남시
1620000000013020,맥주,0123020100007,칭따오,4," 3,500 ",2022-02-18 02:11:21 AM,수원점,경기 수원시
1620000000013038,맥주,0123020100008,제주 에일,1," 4,500 ",2022-02-18 10:12:52 AM,판교점,경기 성남시
1620000000013047,맥주,0123020100005,1664 블랑,1," 4,500 ",2022-02-18 10:58:02 AM,판교점,경기 성남시
1620000000013050,맥주,0123020100014,OB라거,2," 44,800 ",2022-02-18 10:59:37 AM,판교점,경기 성남시
1620000000013050,맥주,0123020100020,버드와이저,1," 23,200 ",2022-02-18 10:59:37 AM,판교점,경기 성남시
1620000000013053,맥주,0123020100002,테라,1," 1,840 ",2022-02-18 11:05:35 AM,판교점,경기 성남시
1620000000013053,막걸리,0123020300002,장수,1," 1,840 ",2022-02-18 11:05:35 AM,판교점,경기 성남시
1620000000013053,막걸리,0123020300001,지평생,1," 1,840 ",2022-02-18 11:05:35 AM,판교점,경기 성남시
1620000000013056,맥주,0123020100007,칭따오,5," 1,840 ",2022-02-18 12:26:03 PM,판교점,경기 성남시
1620000000013059,맥주,0123020100005,1664 블랑,1," 4,500 ",2022-02-18 01:26:11 PM,판교점,경기 성남시
1620000000013068,맥주,0123020100002,테라,1," 1,840 ",2022-02-18 03:12:12 PM,판교점,경기 성남시
1620000000013068,막걸리,0123020300002,장수,1," 1,840 ",2022-02-18 03:12:12 PM,판교점,경기 성남시
1620000000013068,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-18 03:12:12 PM,판교점,경기 성남시
1620000000013071,소주,0123010100002,참이슬,1," 15,200 ",2022-02-18 04:37:40 PM,판교점,경기 성남시
1620000000013074,소주,0123010100003,진로,2," 11,200 ",2022-02-18 07:15:04 PM,판교점,경기 성남시
1620000000013077,소주,0123010100002,참이슬,1," 30,400 ",2022-02-18 07:36:41 PM,판교점,경기 성남시
1620000000013080,맥주,0123020100020,버드와이저,10," 1,840 ",2022-02-18 08:00:18 PM,판교점,경기 성남시
1620000000013083,맥주,0123020100007,칭따오,2," 3,500 ",2022-02-18 09:00:42 PM,수원점,경기 수원시
1620000000013083,막걸리,0123020300002,장수,1," 2,300 ",2022-02-18 09:00:42 PM,수원점,경기 수원시
1620000000013086,소주,0123010100002,참이슬,3," 1,800 ",2022-02-18 10:14:31 PM,역삼점,서울 강남구
1620000000013089,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-18 10:20:04 PM,판교점,경기 성남시
1620000000013089,맥주,0123020100005,1664 블랑,2," 1,840 ",2022-02-18 10:20:04 PM,판교점,경기 성남시
1620000000013092,맥주,0123020100005,1664 블랑,3," 1,840 ",2022-02-18 10:20:42 PM,판교점,경기 성남시
1620000000013095,맥주,0123020100007,칭따오,4," 2,300 ",2022-02-18 11:23:37 PM,역삼점,서울 강남구
1620000000013098,소주,0123020200012,청하,1," 1,600 ",2022-02-19 12:02:21 AM,판교점,경기 성남시
1620000000013101,맥주,0123020100004,클라우드,5," 2,000 ",2022-02-19 04:37:56 PM,역삼점,서울 강남구
1620000000013104,맥주,0123020100002,테라,2," 1,600 ",2022-02-19 05:40:50 PM,판교점,경기 성남시
1620000000013104,맥주,0123020100014,OB라거,5," 1,600 ",2022-02-19 05:40:50 PM,판교점,경기 성남시
1620000000013107,맥주,0123020100008,제주 에일,5," 1,840 ",2022-02-19 06:39:11 PM,판교점,경기 성남시
1620000000013110,맥주,0123020100008,제주 에일,2," 1,840 ",2022-02-19 06:43:14 PM,판교점,경기 성남시
1620000000013113,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-19 08:01:09 PM,판교점,경기 성남시
1620000000013113,맥주,0123020100020,버드와이저,1," 1,840 ",2022-02-19 08:01:09 PM,판교점,경기 성남시
1620000000013113,막걸리,0123020300003,국순당,1," 1,840 ",2022-02-19 08:01:09 PM,판교점,경기 성남시
1620000000013113,맥주,0123020100006,기네스,1," 1,840 ",2022-02-19 08:01:09 PM,판교점,경기 성남시
1620000000013116,맥주,0123020100002,테라,3," 1,600 ",2022-02-19 09:22:09 PM,수원점,경기 수원시
1620000000013119,소주,0123010100001,처음처럼,2," 1,600 ",2022-02-19 10:40:26 PM,신림점,서울 관악구
1620000000013122,소주,0123020200012,청하,1," 1,600 ",2022-02-20 12:01:46 AM,판교점,경기 성남시
1620000000013125,맥주,0123020100005,1664 블랑,1," 4,500 ",2022-02-20 08:52:05 AM,판교점,경기 성남시
1620000000013131,맥주,0123020100007,칭따오,4," 2,300 ",2022-02-20 06:18:49 PM,역삼점,서울 강남구
1620000000013134,맥주,0123020100019,호가든,1," 1,840 ",2022-02-20 07:26:24 PM,판교점,경기 성남시
1620000000013134,막걸리,0123020300001,지평생,2," 1,840 ",2022-02-20 07:26:24 PM,판교점,경기 성남시
1620000000013134,맥주,0123020100005,1664 블랑,2," 1,840 ",2022-02-20 07:26:24 PM,판교점,경기 성남시
1620000000013137,맥주,0123020100007,칭따오,1," 1,840 ",2022-02-20 07:33:24 PM,판교점,경기 성남시
1620000000013137,맥주,0123020100006,기네스,2," 1,840 ",2022-02-20 07:33:24 PM,판교점,경기 성남시
1620000000013144,맥주,0123020100002,테라,2," 1,600 ",2022-02-20 09:13:06 PM,판교점,경기 성남시
1620000000013147,맥주,0123020100007,칭따오,2," 2,300 ",2022-02-20 09:14:36 PM,역삼점,서울 강남구
1620000000013147,맥주,0123020100005,1664 블랑,2," 2,300 ",2022-02-20 09:14:36 PM,역삼점,서울 강남구
1620000000013155,맥주,0123020100002,테라,2," 2,500 ",2022-02-20 10:27:04 PM,신림점,서울 관악구
1620000000013155,맥주,0123020100003,카스,2," 2,500 ",2022-02-20 10:27:04 PM,신림점,서울 관악구
1620000000013161,맥주,0123020100004,클라우드,2," 1,600 ",2022-02-21 01:50:15 PM,판교점,경기 성남시
1620000000013167,맥주,0123020100017,필라이트,5," 1,280 ",2022-02-21 05:33:39 PM,수원점,경기 수원시
1620000000013167,맥주,0123020100015,필굿,1," 1,360 ",2022-02-21 05:33:39 PM,수원점,경기 수원시
1620000000013167,소주,0123010100003,진로,3," 1,280 ",2022-02-21 05:33:39 PM,수원점,경기 수원시
1620000000013170,맥주,0123020100002,테라,1," 2,000 ",2022-02-21 08:10:01 PM,미아점,서울 강북구
1620000000013170,맥주,0123020100003,카스,1," 2,000 ",2022-02-21 08:10:01 PM,미아점,서울 강북구
1620000000013173,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-21 09:10:33 PM,판교점,경기 성남시
1620000000013173,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-21 09:10:33 PM,판교점,경기 성남시
1620000000013173,맥주,0123020100020,버드와이저,1," 1,840 ",2022-02-21 09:10:33 PM,판교점,경기 성남시
1620000000013173,막걸리,0123020300003,국순당,1," 1,840 ",2022-02-21 09:10:33 PM,판교점,경기 성남시
1620000000013176,맥주,0123020100002,테라,2," 1,600 ",2022-02-21 09:13:04 PM,수원점,경기 수원시
1620000000013176,소주,0123010100003,진로,1," 1,280 ",2022-02-21 09:13:04 PM,수원점,경기 수원시
1620000000013179,맥주,0123020100005,1664 블랑,3," 1,840 ",2022-02-21 10:41:59 PM,판교점,경기 성남시
1620000000013182,맥주,0123020100002,테라,5," 1,600 ",2022-02-21 11:10:34 PM,판교점,경기 성남시
1620000000013191,맥주,0123020100005,1664 블랑,1," 4,500 ",2022-02-22 10:14:33 AM,판교점,경기 성남시
1620000000013194,소주,0123010100003,진로,1," 25,600 ",2022-02-22 10:20:29 AM,판교점,경기 성남시
1620000000013197,소주,0123010100001,처음처럼,1," 4,500 ",2022-02-22 11:43:10 AM,판교점,경기 성남시
1620000000013200,맥주,0123020100007,칭따오,1," 3,500 ",2022-02-22 12:30:35 PM,수원점,경기 수원시
1620000000013203,맥주,0123020100003,카스,1," 8,000 ",2022-02-22 12:44:36 PM,판교점,경기 성남시
1620000000013206,맥주,0123020100003,카스,5," 8,000 ",2022-02-22 01:40:49 PM,판교점,경기 성남시
1620000000013209,맥주,0123020100003,카스,1," 1,600 ",2022-02-22 01:41:03 PM,판교점,경기 성남시
1620000000013212,맥주,0123020100019,호가든,1," 1,840 ",2022-02-22 03:27:51 PM,판교점,경기 성남시
1620000000013221,맥주,0123020100008,제주 에일,1," 1,000 ",2022-02-22 04:53:00 PM,신림점,서울 관악구
1620000000013235,소주,0123010100003,진로,1," 1,600 ",2022-02-22 06:34:59 PM,역삼점,서울 강남구
1620000000013235,맥주,0123020100014,OB라거,1," 2,000 ",2022-02-22 06:34:59 PM,역삼점,서울 강남구
1620000000013238,맥주,0123020100020,버드와이저,1," 2,300 ",2022-02-22 06:38:52 PM,역삼점,서울 강남구
1620000000013244,맥주,0123020100003,카스,5," 2,000 ",2022-02-22 07:39:28 PM,미아점,서울 강북구
1620000000013253,소주,0123010100003,진로,2," 1,600 ",2022-02-22 10:13:44 PM,역삼점,서울 강남구
1620000000013256,맥주,0123020100007,칭따오,5," 1,840 ",2022-02-22 10:15:50 PM,판교점,경기 성남시
1620000000013259,맥주,0123020100002,테라,4," 1,600 ",2022-02-22 10:17:20 PM,판교점,경기 성남시
1620000000013259,소주,0123010100003,진로,2," 1,280 ",2022-02-22 10:17:20 PM,판교점,경기 성남시
1620000000013262,소주,0123010100003,진로,1," 11,200 ",2022-02-22 10:18:27 PM,판교점,경기 성남시
1620000000013265,맥주,0123020100005,1664 블랑,3," 1,840 ",2022-02-22 10:39:29 PM,판교점,경기 성남시
1620000000013274,맥주,0123020100002,테라,1," 3,000 ",2022-02-23 12:05:56 PM,미아점,서울 강북구
1620000000013274,맥주,0123020100014,OB라거,1," 2,700 ",2022-02-23 12:05:56 PM,미아점,서울 강북구
1620000000013277,맥주,0123020100002,테라,1," 3,000 ",2022-02-23 12:11:20 PM,미아점,서울 강북구
1620000000013277,맥주,0123020100004,클라우드,1," 2,700 ",2022-02-23 12:11:20 PM,미아점,서울 강북구
1620000000013286,맥주,0123020100002,테라,2," 3,000 ",2022-02-23 12:26:21 PM,미아점,서울 강북구
1620000000013286,맥주,0123020100003,카스,1," 2,700 ",2022-02-23 12:26:21 PM,미아점,서울 강북구
1620000000013292,맥주,0123020100002,테라,1," 3,000 ",2022-02-23 12:31:53 PM,미아점,서울 강북구
1620000000013292,맥주,0123020100003,카스,2," 2,700 ",2022-02-23 12:31:53 PM,미아점,서울 강북구
1620000000013295,맥주,0123020100004,클라우드,2," 6,240 ",2022-02-23 04:41:44 PM,판교점,경기 성남시
1620000000013298,맥주,0123020100004,클라우드,1," 6,240 ",2022-02-23 04:44:54 PM,판교점,경기 성남시
1620000000013301,맥주,0123020100007,칭따오,5," 2,800 ",2022-02-23 07:10:28 PM,수원점,경기 수원시
1620000000013301,맥주,0123020100008,제주 에일,5," 2,300 ",2022-02-23 07:10:28 PM,수원점,경기 수원시
1620000000013304,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-23 07:39:51 PM,판교점,경기 성남시
1620000000013304,맥주,0123020100006,기네스,1," 1,840 ",2022-02-23 07:39:51 PM,판교점,경기 성남시
1620000000013304,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-23 07:39:51 PM,판교점,경기 성남시
1620000000013307,맥주,0123020100005,1664 블랑,3," 1,840 ",2022-02-23 07:40:31 PM,판교점,경기 성남시
1620000000013310,소주,0123010100001,처음처럼,1," 1,400 ",2022-02-23 08:31:05 PM,신림점,서울 관악구
1620000000013313,맥주,0123020100006,기네스,2," 1,840 ",2022-02-23 08:51:15 PM,판교점,경기 성남시
1620000000013316,맥주,0123020100002,테라,4," 1,600 ",2022-02-23 11:10:01 PM,판교점,경기 성남시
1620000000013316,소주,0123010100002,참이슬,1," 1,280 ",2022-02-23 11:10:01 PM,판교점,경기 성남시
1620000000013322,맥주,0123020100014,OB라거,1," 2,700 ",2022-02-24 10:27:57 AM,미아점,서울 강북구
1620000000013325,맥주,0123020100017,필라이트,1," 1,700 ",2022-02-24 11:29:57 AM,미아점,서울 강북구
1620000000013325,맥주,0123020100002,테라,1," 3,000 ",2022-02-24 11:29:57 AM,미아점,서울 강북구
1620000000013328,소주,0123020200012,청하,1," 1,000 ",2022-02-24 11:35:40 AM,신림점,서울 관악구
1620000000013335,소주,0123010100003,진로,1," 1,600 ",2022-02-24 12:54:28 PM,역삼점,서울 강남구
1620000000013338,맥주,0123020100019,호가든,1," 1,840 ",2022-02-24 01:34:37 PM,판교점,경기 성남시
1620000000013338,맥주,0123020100006,기네스,1," 1,840 ",2022-02-24 01:34:37 PM,판교점,경기 성남시
1620000000013341,맥주,0123020100004,클라우드,1," 6,240 ",2022-02-24 01:59:05 PM,판교점,경기 성남시
1620000000013344,맥주,0123020100007,칭따오,1," 12,000 ",2022-02-24 02:19:11 PM,판교점,경기 성남시
1620000000013350,맥주,0123020100007,칭따오,1," 2,800 ",2022-02-24 04:21:45 PM,수원점,경기 수원시
1620000000013356,맥주,0123020100007,칭따오,1," 2,800 ",2022-02-24 04:30:57 PM,수원점,경기 수원시
1620000000013359,맥주,0123020100002,테라,1," 2,300 ",2022-02-24 04:33:12 PM,수원점,경기 수원시
1620000000013365,맥주,0123020100005,1664 블랑,1," 1,800 ",2022-02-24 04:39:18 PM,판교점,경기 성남시
1620000000013368,소주,0123010100003,진로,1," 1,700 ",2022-02-24 05:31:10 PM,미아점,서울 강북구
1620000000013371,맥주,0123020100016,하이트,1," 1,600 ",2022-02-24 05:33:28 PM,수원점,경기 수원시
1620000000013371,맥주,0123020100017,필라이트,1," 1,280 ",2022-02-24 05:33:28 PM,수원점,경기 수원시
1620000000013371,맥주,0123020100015,필굿,1," 1,360 ",2022-02-24 05:33:28 PM,수원점,경기 수원시
1620000000013371,맥주,0123020100004,클라우드,1," 1,600 ",2022-02-24 05:33:28 PM,수원점,경기 수원시
1620000000013377,맥주,0123020100015,필굿,1," 1,360 ",2022-02-24 06:23:22 PM,수원점,경기 수원시
1620000000013380,맥주,0123020100015,필굿,1," 1,360 ",2022-02-24 06:24:16 PM,수원점,경기 수원시
1620000000013388,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-24 08:24:02 PM,판교점,경기 성남시
1620000000013388,맥주,0123020100006,기네스,2," 1,840 ",2022-02-24 08:24:02 PM,판교점,경기 성남시
1620000000013391,소주,0123010100003,진로,1," 1,800 ",2022-02-24 09:32:37 PM,역삼점,서울 강남구
1620000000013397,소주,0123010100001,처음처럼,1," 4,500 ",2022-02-25 09:48:30 AM,판교점,경기 성남시
1620000000013403,막걸리,0123020300002,장수,2," 1,500 ",2022-02-25 11:54:29 AM,신림점,서울 관악구
1620000000013406,소주,0123010100002,참이슬,1," 4,500 ",2022-02-25 01:42:13 PM,판교점,경기 성남시
1620000000013409,맥주,0123020100004,클라우드,2," 1,600 ",2022-02-25 01:53:46 PM,판교점,경기 성남시
1620000000013424,맥주,0123020100002,테라,6," 1,600 ",2022-02-25 04:07:09 PM,수원점,경기 수원시
1620000000013427,맥주,0123020100017,필라이트,1," 10,400 ",2022-02-25 04:24:46 PM,판교점,경기 성남시
1620000000013427,소주,0123010100001,처음처럼,1," 5,440 ",2022-02-25 04:24:46 PM,판교점,경기 성남시
1620000000013430,맥주,0123020100004,클라우드,3," 1,600 ",2022-02-25 05:45:52 PM,판교점,경기 성남시
1620000000013430,소주,0123010100002,참이슬,1," 1,280 ",2022-02-25 05:45:52 PM,판교점,경기 성남시
1620000000013433,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-25 08:05:12 PM,판교점,경기 성남시
1620000000013433,맥주,0123020100008,제주 에일,1," 1,840 ",2022-02-25 08:05:12 PM,판교점,경기 성남시
1620000000013433,맥주,0123020100006,기네스,1," 1,840 ",2022-02-25 08:05:12 PM,판교점,경기 성남시
1620000000013433,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-25 08:05:12 PM,판교점,경기 성남시
1620000000013436,맥주,0123020100007,칭따오,2," 1,840 ",2022-02-25 08:09:42 PM,판교점,경기 성남시
1620000000013436,맥주,0123020100005,1664 블랑,1," 1,840 ",2022-02-25 08:09:42 PM,판교점,경기 성남시
1620000000013439,맥주,0123020100015,필굿,1," 1,700 ",2022-02-25 08:17:31 PM,미아점,서울 강북구
1620000000013439,맥주,0123020100002,테라,1," 3,000 ",2022-02-25 08:17:31 PM,미아점,서울 강북구
1620000000013439,맥주,0123020100003,카스,1," 2,700 ",2022-02-25 08:17:31 PM,미아점,서울 강북구
1620000000013442,맥주,0123020100004,클라우드,1," 2,700 ",2022-02-25 08:56:12 PM,미아점,서울 강북구
1620000000013442,소주,0123020200012,청하,1," 2,300 ",2022-02-25 08:56:12 PM,미아점,서울 강북구
1620000000013447,소주,0123010100001,처음처럼,2," 1,600 ",2022-02-25 10:42:16 PM,신림점,서울 관악구
1620000000013452,맥주,0123020100008,제주 에일,3," 2,600 ",2022-02-25 11:23:44 PM,역삼점,서울 강남구
1620000000013458,맥주,0123020100019,호가든,1," 2,300 ",2022-02-26 11:23:56 AM,수원점,경기 수원시
1620000000013458,맥주,0123020100007,칭따오,2," 2,800 ",2022-02-26 11:23:56 AM,수원점,경기 수원시
1620000000013458,맥주,0123020100002,테라,1," 2,300 ",2022-02-26 11:23:56 AM,수원점,경기 수원시
1620000000013458,막걸리,0123020300002,장수,1," 2,300 ",2022-02-26 11:23:56 AM,수원점,경기 수원시
1620000000013461,막걸리,0123020300002,장수,4," 1,500 ",2022-02-26 03:36:00 PM,신림점,서울 관악구
1620000000013464,막걸리,0123020300001,지평생,1," 1,600 ",2022-02-26 04:09:55 PM,미아점,서울 강북구
1620000000013464,막걸리,0123020300003,국순당,1," 1,600 ",2022-02-26 04:09:55 PM,미아점,서울 강북구
1620000000013467,맥주,0123020100019,호가든,1," 2,300 ",2022-02-26 05:46:49 PM,수원점,경기 수원시
1620000000013467,막걸리,0123020300002,장수,2," 2,300 ",2022-02-26 05:46:49 PM,수원점,경기 수원시
